1, 0.013638696597277627, 0.054182758299365322, 0.12052624879351093, 0.21085949060360637, 0.32271842837425885, 0.45305184187757314, 0.59830457534703041, 0.7545145128592009, 0.91742065452766774, 1.0825793454723323, 1.245485487140799, 1.4016954246529694, 1.5469481581224269, 1.677281571625741, 1.7891405093963935, 1.879473751206489, 1.945817241700635, 1.9863613034027223, 2
-0.013638696597277627, 1, 0.040544061702087693, 0.1068875521962333, 0.19722079400632875, 0.30907973177698128, 0.4394131452802954, 0.58466587874975284, 0.74087581626192311, 0.90378195793038996, 1.0689406488750548, 1.2318467905435213, 1.3880567280556917, 1.5333094615251495, 1.6636428750284631, 1.7755018127991158, 1.8658350546092113, 1.9321785451033573, 1.9727226068054446, 1.9863613034027223
-0.054182758299365322, -0.040544061702087693, 1, 0.066343490494145618, 0.15667673230424106, 0.2685356700748936, 0.39886908357820783, 0.54412181704766516, 0.70033175455983543, 0.86323789622830227, 1.028396587172967, 1.1913027288414335, 1.3475126663536039, 1.4927653998230619, 1.6230988133263757, 1.734957751097028, 1.8252909929071237, 1.8916344834012695, 1.9321785451033571, 1.9458172417006347
-0.12052624879351093, -0.1068875521962333, -0.066343490494145618, 1, 0.090333241810095444, 0.202192179580748, 0.33252559308406221, 0.47777832655351948, 0.63398826406568976, 0.79689440573415671, 0.96205309667882111, 1.1249592383472879, 1.2811691758594586, 1.4264219093289161, 1.5567553228322299, 1.6686142606028826, 1.7589475024129779, 1.8252909929071239, 1.8658350546092115, 1.879473751206489
-0.21085949060360637, -0.19722079400632875, -0.15667673230424106, -0.090333241810095444, 1, 0.11185893777065255, 0.24219235127396674, 0.3874450847434241, 0.54365502225559437, 0.7065611639240611, 0.87171985486872594, 1.0346259965371924, 1.1908359340493631, 1.3360886675188206, 1.4664220810221344, 1.5782810187927871, 1.6686142606028826, 1.7349577510970282, 1.7755018127991158, 1.7891405093963935
-0.32271842837425885, -0.30907973177698128, -0.2685356700748936, -0.202192179580748, -0.11185893777065255, 1, 0.1303334135033142, 0.27558614697277156, 0.43179608448494183, 0.59470222615340862, 0.75986091709807335, 0.92276705876653997, 1.0789769962787106, 1.2242297297481679, 1.354563143251482, 1.4664220810221344, 1.5567553228322302, 1.6230988133263757, 1.6636428750284631, 1.677281571625741
-0.45305184187757314, -0.4394131452802954, -0.39886908357820783, -0.33252559308406221, -0.24219235127396674, -0.1303334135033142, 1, 0.14525273346945733, 0.30146267098162766, 0.4643688126500945, 0.62952750359475906, 0.79243364526322579, 0.9486435827753964, 1.0938963162448538, 1.2242297297481677, 1.3360886675188204, 1.4264219093289157, 1.4927653998230617, 1.533309461525149, 1.5469481581224267
-0.59830457534703041, -0.58466587874975284, -0.54412181704766516, -0.47777832655351948, -0.3874450847434241, -0.27558614697277156, -0.14525273346945733, 1, 0.15620993751217033, 0.31911607918063717, 0.48427477012530185, 0.64718091179376847, 0.80339084930593896, 0.94864358277539662, 1.0789769962787106, 1.1908359340493631, 1.2811691758594586, 1.3475126663536043, 1.3880567280556917, 1.4016954246529696
-0.7545145128592009, -0.74087581626192311, -0.70033175455983543, -0.63398826406568976, -0.54365502225559437, -0.43179608448494183, -0.30146267098162766, -0.15620993751217033, 1, 0.16290614166846684, 0.32806483261313152, 0.49097097428159814, 0.64718091179376869, 0.79243364526322635, 0.92276705876654019, 1.0346259965371927, 1.1249592383472884, 1.191302728841434, 1.2318467905435215, 1.245485487140799
-0.91742065452766774, -0.90378195793038996, -0.86323789622830227, -0.79689440573415671, -0.7065611639240611, -0.59470222615340862, -0.4643688126500945, -0.31911607918063717, -0.16290614166846684, 1, 0.16515869094466468, 0.3280648326131313, 0.48427477012530185, 0.6295275035947594, 0.75986091709807324, 0.87171985486872594, 0.96205309667882133, 1.028396587172967, 1.0689406488750548, 1.0825793454723325
-1.0825793454723325, -1.0689406488750548, -1.028396587172967, -0.96205309667882133, -0.87171985486872594, -0.75986091709807324, -0.6295275035947594, -0.48427477012530185, -0.3280648326131313, -0.16515869094466468, 1, 0.16290614166846684, 0.31911607918063717, 0.4643688126500945, 0.59470222615340862, 0.7065611639240611, 0.79689440573415671, 0.86323789622830227, 0.90378195793038996, 0.91742065452766774
-1.245485487140799, -1.2318467905435215, -1.191302728841434, -1.1249592383472884, -1.0346259965371927, -0.92276705876654019, -0.79243364526322635, -0.64718091179376869, -0.49097097428159814, -0.32806483261313152, -0.16290614166846684, 1, 0.15620993751217033, 0.30146267098162766, 0.43179608448494183, 0.54365502225559437, 0.63398826406568976, 0.70033175455983543, 0.74087581626192311, 0.7545145128592009
-1.4016954246529696, -1.3880567280556917, -1.3475126663536043, -1.2811691758594586, -1.1908359340493631, -1.0789769962787106, -0.94864358277539662, -0.80339084930593896, -0.64718091179376847, -0.48427477012530185, -0.31911607918063717, -0.15620993751217033, 1, 0.14525273346945733, 0.27558614697277156, 0.3874450847434241, 0.47777832655351948, 0.54412181704766516, 0.58466587874975284, 0.59830457534703041
-1.5469481581224267, -1.533309461525149, -1.4927653998230617, -1.4264219093289157, -1.3360886675188204, -1.2242297297481677, -1.0938963162448538, -0.9486435827753964, -0.79243364526322579, -0.62952750359475906, -0.4643688126500945, -0.30146267098162766, -0.14525273346945733, 1, 0.1303334135033142, 0.24219235127396674, 0.33252559308406221, 0.39886908357820783, 0.4394131452802954, 0.45305184187757314
-1.677281571625741, -1.6636428750284631, -1.6230988133263757, -1.5567553228322302, -1.4664220810221344, -1.354563143251482, -1.2242297297481679, -1.0789769962787106, -0.92276705876653997, -0.75986091709807335, -0.59470222615340862, -0.43179608448494183, -0.27558614697277156, -0.1303334135033142, 1, 0.11185893777065255, 0.202192179580748, 0.2685356700748936, 0.30907973177698128, 0.32271842837425885
-1.7891405093963935, -1.7755018127991158, -1.7349577510970282, -1.6686142606028826, -1.5782810187927871, -1.4664220810221344, -1.3360886675188206, -1.1908359340493631, -1.0346259965371924, -0.87171985486872594, -0.7065611639240611, -0.54365502225559437, -0.3874450847434241, -0.24219235127396674, -0.11185893777065255, 1, 0.090333241810095444, 0.15667673230424106, 0.19722079400632875, 0.21085949060360637
-1.879473751206489, -1.8658350546092115, -1.8252909929071239, -1.7589475024129779, -1.6686142606028826, -1.5567553228322299, -1.4264219093289161, -1.2811691758594586, -1.1249592383472879, -0.96205309667882111, -0.79689440573415671, -0.63398826406568976, -0.47777832655351948, -0.33252559308406221, -0.202192179580748, -0.090333241810095444, 1, 0.066343490494145618, 0.1068875521962333, 0.12052624879351093
-1.9458172417006347, -1.9321785451033571, -1.8916344834012695, -1.8252909929071237, -1.734957751097028, -1.6230988133263757, -1.4927653998230619, -1.3475126663536039, -1.1913027288414335, -1.028396587172967, -0.86323789622830227, -0.70033175455983543, -0.54412181704766516, -0.39886908357820783, -0.2685356700748936, -0.15667673230424106, -0.066343490494145618, 1, 0.040544061702087693, 0.054182758299365322
-1.9863613034027223, -1.9727226068054446, -1.9321785451033573, -1.8658350546092113, -1.7755018127991158, -1.6636428750284631, -1.5333094615251495, -1.3880567280556917, -1.2318467905435213, -1.0689406488750548, -0.90378195793038996, -0.74087581626192311, -0.58466587874975284, -0.4394131452802954, -0.30907973177698128, -0.19722079400632875, -0.1068875521962333, -0.040544061702087693, 1, 0.013638696597277627
-2, -1.9863613034027223, -1.945817241700635, -1.879473751206489, -1.7891405093963935, -1.677281571625741, -1.5469481581224269, -1.4016954246529694, -1.245485487140799, -1.0825793454723323, -0.91742065452766774, -0.7545145128592009, -0.59830457534703041, -0.45305184187757314, -0.32271842837425885, -0.21085949060360637, -0.12052624879351093, -0.054182758299365322, -0.013638696597277627, 1
